Date,Open,High,Low,Close,AdjClose,Volume
2020/4/8,187.550003,191.419998,185.139999,191.009995,191.009995,6109900
2020/4/9,194,197.229996,191.449997,193.839996,193.839996,10519600
2020/4/13,193.850006,193.850006,186.080002,188.770004,188.770004,7888600
2020/4/14,193.320007,194.160004,190.820007,192.940002,192.940002,7032000
2020/4/15,188.559998,189.589996,187.470001,188.570007,188.570007,6138300
2020/4/16,188.899994,188.990005,185.800003,187.960007,187.960007,6228200
2020/4/17,192.889999,192.899994,189.020004,191.199997,191.199997,8272200
2020/4/20,188.720001,189.350006,187.300003,188.75,188.75,6474700
2020/4/21,184.169998,185.779999,183.279999,183.479996,183.479996,5882500
2020/4/22,186.460007,187.369995,185.339996,186.580002,186.580002,5470000
2020/4/23,186.990005,187.350006,184.5,185.630005,185.630005,6211900
2020/4/24,187.080002,187.279999,184.419998,186.520004,186.520004,5205500
2020/4/27,187.779999,189.369995,186.350006,187.460007,187.460007,6622400
2020/4/28,190.539993,191,187,187.119995,187.119995,6674600
2020/4/29,190.639999,192.679993,188.929993,189.610001,189.610001,7645000
2020/4/30,188.300003,189.869995,186.710007,187.360001,187.360001,8217800
2020/5/1,185.210007,185.889999,181.639999,182.669998,182.669998,7513700
2020/5/4,179.779999,180.360001,176.339996,177.949997,177.949997,9448600
2020/5/5,180.050003,180.229996,175.929993,176.029999,176.029999,9016300
2020/5/6,176.940002,177.039993,172.339996,172.380005,172.380005,9003000
2020/5/7,173.399994,175.380005,173.050003,173.479996,173.479996,6698000
2020/5/8,176.710007,177.259995,174.279999,176.830002,176.830002,5793600
2020/5/11,175.229996,175.960007,173.610001,174.639999,174.639999,9235700
2020/5/12,175.199997,175.710007,172.729996,172.809998,172.809998,6470900
2020/5/13,172,172.610001,169.440002,170.570007,170.570007,10258900
2020/5/14,168.800003,171.399994,167.039993,170.929993,170.929993,7013600
2020/5/15,169.820007,170.660004,168.520004,169.25,169.25,5937500
2020/5/18,174,176.869995,172.309998,175.460007,175.460007,7458900
2020/5/19,174.119995,174.869995,172.339996,172.490005,172.490005,5574800
2020/5/20,174.610001,176.869995,174.289993,176.020004,176.020004,5455600
2020/5/21,175.740005,176.649994,174.470001,174.940002,174.940002,4059900
2020/5/22,174.860001,175.119995,173.210007,174.929993,174.929993,3584800
2020/5/26,179.990005,181.690002,178.679993,180.339996,180.339996,7107600
2020/5/27,184.669998,185.979996,183.800003,185.770004,185.770004,7410500
2020/5/28,187.240005,187.279999,183.919998,185.100006,185.100006,6313100
2020/5/29,183.080002,185.869995,182.529999,185.580002,185.580002,10630200
2020/6/1,185.529999,185.710007,183.190002,183.839996,183.839996,5718800
2020/6/2,183.990005,186.440002,183.990005,185.940002,185.940002,5803000
2020/6/3,188.75,191.619995,187.809998,190.820007,190.820007,6706700
2020/6/4,190.410004,192.110001,189.690002,192.050003,192.050003,5809800
2020/6/5,197.880005,201.490005,196.220001,200.660004,200.660004,10390400
2020/6/8,202.339996,203.330002,199.559998,201.559998,201.559998,6695100
2020/6/9,197.149994,198.789993,195.830002,196.070007,196.070007,7711800
2020/6/10,195.850006,196.339996,191.369995,191.509995,191.509995,7337400
2020/6/11,185,186.929993,177.929993,178.020004,178.020004,15372400
2020/6/12,184.020004,184.020004,178.220001,181.210007,181.210007,9476800
2020/6/15,177,181.770004,176.050003,181.550003,181.550003,8105200
2020/6/16,186.550003,186.699997,179.75,182.300003,182.300003,9407600
2020/6/17,183.029999,183.149994,180.110001,180.860001,180.860001,6448500
2020/6/18,179.899994,181.360001,179.039993,180.729996,180.729996,4920900
2020/6/19,183.5,183.880005,179.009995,179.720001,179.720001,8767900
2020/6/22,179.550003,181.800003,178.869995,180.169998,180.169998,5816900
2020/6/23,181.869995,182.389999,180.399994,181.009995,181.009995,6378100
2020/6/24,179.610001,179.649994,177.259995,177.529999,177.529999,8081200
2020/6/25,176.580002,179.720001,176.059998,178.850006,178.850006,6380000
2020/6/26,176.710007,178.699997,174.630005,175.369995,175.369995,14772100
2020/6/29,175.899994,177.220001,175.330002,177.190002,177.190002,5218200
2020/6/30,176.75,179.119995,176.509995,178.509995,178.509995,6763800
2020/7/1,178.410004,180.449997,177.339996,177.990005,177.990005,4619800
2020/7/2,180.449997,180.940002,178.240005,178.830002,178.830002,5163100
2020/7/6,183.100006,183.520004,181.589996,182.720001,182.720001,6443300
2020/7/7,182.020004,182.490005,180.600006,181.149994,181.149994,4952100
2020/7/8,180.419998,182.309998,179.770004,181.199997,181.199997,5547800
2020/7/9,181.789993,181.880005,177.770004,178.800003,178.800003,5420600
2020/7/10,178.259995,182.960007,178.089996,182.899994,182.899994,5482300
2020/7/13,183.809998,185.820007,183.309998,184.130005,184.130005,7885600
2020/7/14,182.419998,190.080002,182.419998,189.710007,189.710007,14683400
2020/7/15,192.639999,193.050003,188.75,190.559998,190.559998,7558200
2020/7/16,188.320007,191.929993,188.320007,191.009995,191.009995,4771300
2020/7/17,191.770004,192.119995,190.470001,190.759995,190.759995,5186800
2020/7/20,190.020004,191.229996,189.479996,190.479996,190.479996,4089400
2020/7/21,190.399994,193.449997,190.399994,192.270004,192.270004,5256300
2020/7/22,191.779999,192.240005,190.630005,192.100006,192.100006,4182700
2020/7/23,191.710007,193.389999,191.479996,193.25,193.25,6036800
2020/7/24,193.25,196.279999,193.050003,194.520004,194.520004,5140800
2020/7/27,193.830002,193.990005,191.770004,192.139999,192.139999,4309100
2020/7/28,190.899994,194.460007,190.610001,194.119995,194.119995,4412300
2020/7/29,194.029999,196.669998,193.729996,196.410004,196.410004,4067300
2020/7/30,193.429993,194.570007,192.25,194.300003,194.300003,4819600
2020/7/31,195.059998,196,193.330002,195.779999,195.779999,5936500
2020/8/3,197.279999,200.679993,196,199.259995,199.259995,6251000
2020/8/4,198.970001,200.309998,198.110001,200.240005,200.240005,3838800
2020/8/5,201.440002,204.690002,201,203.619995,203.619995,5184500
2020/8/6,203,205.389999,202.699997,205.020004,205.020004,3380700
2020/8/7,204.199997,209.75,204,209.479996,209.479996,6186000
2020/8/10,211.339996,212.919998,209.399994,212.580002,212.580002,6633800
2020/8/11,214.740005,215.600006,212.240005,212.660004,212.660004,5688200
2020/8/12,213.100006,214.389999,212.309998,213.240005,213.240005,4791900
2020/8/13,212.929993,213.330002,211.660004,211.979996,211.979996,4535600
2020/8/14,211.039993,211.970001,210.25,210.960007,210.960007,3441500
2020/8/17,210.050003,210.820007,206.339996,206.779999,206.779999,5484400
2020/8/18,206.949997,209.759995,206.800003,208.330002,208.330002,3500100
2020/8/19,209.190002,210.210007,206.660004,207.210007,207.210007,5829000
2020/8/20,205.169998,206.789993,204.509995,206.119995,206.119995,4133800
2020/8/21,205.520004,208.399994,205.520004,207.429993,207.429993,4785300
2020/8/24,209.229996,213.300003,208.910004,212.610001,212.610001,5039500
2020/8/25,213.559998,214,212.850006,213.350006,213.350006,3675900
2020/8/26,212.979996,215.830002,212.300003,214.660004,214.660004,4639000
2020/8/27,214.990005,217.979996,214.759995,216.869995,216.869995,4814200
2020/8/28,217.509995,218.809998,215.729996,218.550003,218.550003,4290400
2020/8/31,218.619995,219.449997,217.649994,218.039993,218.039993,6131900
2020/9/1,216.919998,218.589996,216.619995,218.550003,218.550003,4134300
2020/9/2,218.130005,222.089996,218.130005,221.679993,221.679993,5493900
2020/9/3,222,223.240005,216.429993,218.149994,218.149994,7084700
2020/9/4,219.949997,221.479996,215.059998,218.320007,218.320007,6041400
2020/9/8,217.279999,219.190002,215.339996,217.800003,217.800003,7001200
2020/9/9,218.949997,221.619995,218.520004,219.630005,219.630005,5417000
2020/9/10,220.539993,220.679993,217.149994,217.800003,217.800003,3837300
2020/9/11,218,219.270004,216.919998,217.929993,217.929993,3437100
2020/9/14,219,221.320007,218.300003,219.940002,219.940002,4068800
2020/9/15,220.080002,221.570007,218.449997,218.940002,218.940002,3855800
2020/9/16,220.279999,222.259995,219.190002,219.589996,219.589996,5658400
2020/9/17,218.460007,218.679993,216.5,218.050003,218.050003,6940800
2020/9/18,219.080002,221.009995,217.830002,218.210007,218.210007,11862200
2020/9/21,214,215.449997,208.729996,213.020004,213.020004,8341400
2020/9/22,212.539993,214.75,211.699997,214.160004,214.160004,5289400
2020/9/23,213.940002,214.880005,209.380005,209.610001,209.610001,4421200
2020/9/24,209.139999,210.229996,206.580002,208.720001,208.720001,3962000
2020/9/25,207,211.110001,206.820007,210.449997,210.449997,3562400
2020/9/28,213.220001,215.470001,212.020004,213.539993,213.539993,5042800
2020/9/29,213.589996,213.589996,210.240005,210.440002,210.440002,4036900
2020/9/30,211.110001,213.699997,210.75,212.940002,212.940002,5821800
2020/10/1,214.300003,214.389999,210.619995,212.020004,212.020004,4758500
2020/10/2,209.839996,213.679993,209.529999,211.179993,211.179993,4420000
2020/10/5,213.089996,213.899994,212.050003,212.360001,212.360001,3648500
2020/10/6,212.649994,213.479996,209.649994,210.259995,210.259995,5313600
2020/10/7,212.330002,214.669998,211.360001,213.289993,213.289993,3758500
2020/10/8,214.389999,215.690002,213.440002,215.149994,215.149994,3611100
2020/10/9,215.880005,216.289993,214.160004,215.679993,215.679993,3090700
2020/10/12,216.740005,217.429993,215.119995,216.410004,216.410004,3902000
2020/10/13,215.759995,216.380005,212,212.309998,212.309998,4848700
2020/10/14,212.020004,212.350006,210.539993,210.910004,210.910004,5026300
2020/10/15,209.270004,211.990005,208.220001,211.649994,211.649994,3063200
2020/10/16,211.839996,213.830002,211.809998,211.910004,211.910004,3630400
2020/10/19,212.160004,212.320007,208.199997,208.990005,208.990005,3410900
2020/10/20,209.630005,211.449997,209.410004,210.059998,210.059998,3888500
2020/10/21,208.970001,211.380005,208.610001,210.179993,210.179993,3192000
2020/10/22,209.630005,211.779999,209.229996,211.610001,211.610001,2949900
2020/10/23,212.429993,213.869995,211.729996,212.710007,212.710007,2830800
2020/10/26,209.639999,210.259995,207,208.490005,208.490005,4714100
2020/10/27,208,208.479996,206.580002,206.880005,206.880005,3037800
2020/10/28,202.679993,203.880005,199.789993,200.699997,200.699997,7533600
2020/10/29,200.029999,202.960007,197.809998,201.509995,201.509995,5224400
2020/10/30,200.509995,202.270004,198.699997,201.899994,201.899994,5754000
2020/11/2,204.839996,206.179993,203.059998,204.309998,204.309998,5937500
2020/11/3,206.929993,209.800003,206.360001,206.630005,206.630005,5469900
2020/11/4,206.589996,210.149994,204.779999,206.169998,206.169998,5974400
2020/11/5,208.690002,210.860001,206.970001,207.449997,207.449997,5933800
2020/11/6,208.449997,210.259995,207.589996,208.850006,208.850006,4305600
2020/11/9,221.970001,225.229996,218.009995,221.5,221.5,11340800
2020/11/10,221.820007,228.610001,220.940002,228.479996,228.479996,7057300
2020/11/11,228.5,228.979996,225.470001,227.369995,227.369995,4786100
2020/11/12,225.009995,225.880005,223.179993,224.720001,224.720001,5109800
2020/11/13,226.5,228.149994,225.289993,227.419998,227.419998,4789500
2020/11/16,230.580002,233.460007,229.860001,233.100006,233.100006,5766600
2020/11/17,231.929993,234.970001,230.009995,233.160004,233.160004,5038400
2020/11/18,233.570007,234.479996,230,230.070007,230.070007,4740600
2020/11/19,229.669998,229.970001,227.619995,229.529999,229.529999,4621800
2020/11/20,228.779999,229.720001,226.770004,227.009995,227.009995,4027300
2020/11/23,229.770004,230.5,228.039993,229.539993,229.539993,3630100
2020/11/24,232.449997,234.990005,231.240005,233.919998,233.919998,4712500
2020/11/25,233.919998,234,232.009995,233.130005,233.130005,3249600
2020/11/27,233.100006,234.169998,230.449997,231.550003,231.550003,1935800
2020/11/30,231.190002,231.289993,228.169998,228.910004,228.910004,5989000
2020/12/1,230.229996,231.979996,229.339996,229.679993,229.679993,4442400
2020/12/2,229.800003,230.589996,228.309998,230.419998,230.419998,4679100
2020/12/3,230,231.5,228.869995,231.020004,231.020004,4694500
2020/12/4,230.240005,231.889999,230.240005,231.350006,231.350006,4749600
2020/12/7,231.259995,231.259995,228.100006,229.240005,229.240005,4649300
2020/12/8,227.460007,228.740005,226.610001,228.190002,228.190002,4587200
2020/12/9,228.570007,228.899994,226.639999,227.509995,227.509995,4873800
2020/12/10,226.449997,227.869995,225.729996,227.350006,227.350006,4567400
2020/12/11,225.199997,226.729996,224.600006,226.389999,226.389999,4028100
2020/12/14,227.679993,228.059998,222.360001,222.850006,222.850006,6541600
2020/12/15,224.830002,225.860001,222.729996,224.380005,224.380005,5168000
2020/12/16,225.479996,225.479996,221.820007,221.910004,221.910004,7537400
2020/12/17,222.509995,225.020004,221.669998,224.679993,224.679993,7388000
2020/12/18,224.789993,225.199997,221.679993,223.429993,223.429993,20663300
2020/12/21,222.020004,224.199997,221.259995,223.490005,223.490005,7372500
2020/12/22,223.580002,223.75,221.759995,221.880005,221.880005,6157300
2020/12/23,222.630005,224.910004,222.610001,224.240005,224.240005,4983900
2020/12/24,224.600006,227.130005,224.210007,226.529999,226.529999,2387000
2020/12/28,228.089996,230.149994,227.360001,228.410004,228.410004,3505500
2020/12/29,230.5,231.100006,229.100006,229.570007,229.570007,3799500
2020/12/30,229.539993,230.589996,229.080002,229.649994,229.649994,3257400
2020/12/31,229.279999,232.279999,228.889999,231.869995,231.869995,4228100
2021/1/4,231.729996,231.869995,226.850006,228.449997,228.449997,7404900
2021/1/5,228.210007,230.100006,226.850006,227.470001,227.470001,5524900
2021/1/6,229.490005,232.679993,227.550003,230.270004,230.270004,9009400
2021/1/7,232.779999,233.960007,231.330002,232.880005,232.880005,4691600
2021/1/8,233.539993,234.600006,231.720001,234.029999,234.029999,4850400
2021/1/11,231.220001,233.919998,231.020004,233.429993,233.429993,3882000
2021/1/12,233.309998,233.979996,231.699997,233.029999,233.029999,5616600
2021/1/13,232,234.949997,231.710007,234.509995,234.509995,3827500
2021/1/14,234.789993,235.699997,233.839996,235.020004,235.020004,4528700
2021/1/15,234.100006,234.589996,231.910004,233.490005,233.490005,5225000
2021/1/19,234.639999,236.240005,231.699997,234.550003,234.550003,5502100
2021/1/20,234,235.199997,233.240005,234.759995,234.759995,4876200
2021/1/21,235.220001,236.199997,234.080002,234.160004,234.160004,4317300
2021/1/22,232.5,233.830002,232.210007,232.919998,232.919998,4465000
2021/1/25,231.669998,233.520004,230.449997,233.009995,233.009995,5097700
2021/1/26,233,233.5,231.330002,231.570007,231.570007,3944800
2021/1/27,230,230,226.100006,227.360001,227.360001,8227100
2021/1/28,229.759995,233.509995,228.160004,230.949997,230.949997,5943500
2021/1/29,229.449997,229.970001,227.210007,227.869995,227.869995,6387300
2021/2/1,229.970001,230.5,228.039993,229.320007,229.320007,4068200
2021/2/2,231.210007,233.429993,230.669998,232.240005,232.240005,5300300
2021/2/3,232.399994,233.160004,231.279999,232.679993,232.679993,3805600
2021/2/4,232.839996,235.910004,232.410004,235.770004,235.770004,4438400
2021/2/5,236.979996,236.979996,234.830002,235.160004,235.160004,3812200
2021/2/8,236,237.559998,235.350006,237.419998,237.419998,3327300
2021/2/9,237.070007,240.779999,235.660004,239.910004,239.910004,4773400
2021/2/10,241.429993,241.520004,239.039993,239.919998,239.919998,3822600
2021/2/11,239.360001,240.440002,238.880005,239.759995,239.759995,2908500
2021/2/12,238.070007,242.759995,238.029999,242.460007,242.460007,3421800
2021/2/16,244.139999,247.259995,242.820007,245.279999,245.279999,4722200
2021/2/17,244.139999,246.190002,244,245.25,245.25,3909500
2021/2/18,244.729996,245.490005,241.669998,243.5,243.5,4031000
2021/2/19,244.199997,244.949997,241.360001,241.850006,241.850006,4252400
2021/2/22,240.889999,245.979996,240.800003,244.970001,244.970001,4009100
2021/2/23,245.559998,246.570007,243.289993,245.529999,245.529999,5454900
2021/2/24,245.149994,249.550003,245.149994,248.449997,248.449997,5105900
2021/2/25,248.070007,250.559998,242.929993,243.690002,243.690002,6455200
2021/2/26,245.149994,245.149994,240.25,240.509995,240.509995,8085300
2021/3/1,246.860001,250.550003,246.089996,249.210007,249.210007,6332300
2021/3/2,249.119995,251.339996,248.369995,249.220001,249.220001,4684500
2021/3/3,249.729996,254.809998,249.289993,251.550003,251.550003,6088300
2021/3/4,251.080002,252.550003,243.229996,245.479996,245.479996,7827000
2021/3/5,248.889999,253.449997,247.330002,253.149994,253.149994,6397000
2021/3/8,255.600006,260.230011,253.729996,257.609985,257.609985,7124300
2021/3/9,258.549988,262.940002,255.610001,259.019989,259.019989,8259300
2021/3/10,260.299988,267.5,259.640015,263.98999,263.98999,8939300
2021/3/11,264.220001,264.799988,260.420013,260.910004,260.910004,5917600
2021/3/12,262.399994,264.649994,259.670013,260.019989,260.019989,4495400
2021/3/15,260.309998,260.440002,253.520004,254.610001,254.610001,6973400
2021/3/16,254.529999,254.529999,249.820007,251.5,251.5,67200
2021/3/17,252.020004,254.279999,250.660004,252,252,67700
2021/3/18,253.759995,255.639999,251.380005,252.460007,252.460007,5547300
2021/3/19,252.309998,252.5,248.520004,250.990005,250.990005,16635400
2021/3/22,250.600006,251.669998,248.860001,250.360001,250.360001,5370400
2021/3/23,250.199997,251.169998,247.710007,248.309998,248.309998,4622400
2021/3/24,249.550003,251.889999,248.5,249.630005,249.630005,4165000
2021/3/25,249.380005,251.529999,246.789993,250.75,250.75,5500000
2021/3/26,252.75,257.390015,252.419998,256.769989,256.769989,5799100
2021/3/29,253.929993,260.049988,253.300003,258.820007,258.820007,6642600
2021/3/30,259.940002,261,257.23999,258.190002,258.190002,3878000
2021/3/31,256.859985,257.679993,255.169998,255.470001,255.470001,6578100
2021/4/1,255.740005,258.470001,254.800003,258.200012,258.200012,5573400
2021/4/5,260.019989,263.350006,260,262.660004,262.660004,5049600
2021/4/6,262.859985,263.339996,261.940002,263.059998,263.059998,3060600
2021/4/7,262.98999,264.339996,262.399994,263.619995,263.619995,3582700
2021/4/8,262.720001,263.929993,261.910004,263.51001,263.51001,3113300
2021/4/9,264.220001,266.23999,263.350006,266.01001,266.01001,6052500
2021/4/12,266.529999,268.339996,266.529999,267.929993,267.929993,4292900
2021/4/13,267.420013,268.200012,266.049988,267.100006,267.100006,3556600
2021/4/14,267.309998,268.440002,267.149994,267.529999,267.529999,3119900
2021/4/15,268.059998,269.279999,266.390015,269.140015,269.140015,3919200
2021/4/16,270.470001,272.970001,270.109985,272.109985,272.109985,4710300
2021/4/19,272.299988,272.920013,268.850006,270.279999,270.279999,4235500
2021/4/20,268.529999,269.309998,266.799988,267.890015,267.890015,3740800
2021/4/21,267.799988,272.459991,267.75,272.209991,272.209991,3897100
2021/4/22,272.040009,272.079987,268.779999,269.51001,269.51001,3732100
2021/4/23,269.859985,272.690002,269.559998,271.980011,271.980011,3684100
2021/4/26,272.279999,273.980011,270.630005,270.859985,270.859985,3569100
2021/4/27,271.070007,274.160004,270.049988,273.649994,273.649994,3173400
2021/4/28,273.540009,273.959991,272.130005,272.950012,272.950012,3176000
2021/4/29,274.470001,277.790009,274.350006,277.600006,277.600006,4540300
2021/4/30,276.290009,277.410004,274.209991,274.950012,274.950012,5212400
2021/5/3,278.549988,281.119995,277.670013,279.179993,279.179993,5184000
2021/5/4,278.540009,280.799988,276.779999,280.26001,280.26001,4465500
2021/5/5,282.519989,284.23999,282.119995,282.76001,282.76001,4348100
2021/5/6,284.690002,290,284.049988,289.709991,289.709991,5962900
2021/5/7,289.970001,291.070007,287.769989,290.929993,290.929993,6099200
2021/5/10,292.350006,295.079987,292.070007,292.329987,292.329987,4537800
2021/5/11,289.839996,290.51001,284.290009,285.630005,285.630005,6813500
2021/5/12,285.459991,286.119995,282.549988,282.910004,282.910004,5308800
2021/5/13,282.910004,288.369995,282.850006,286.899994,286.899994,5244100
2021/5/14,288.670013,291.380005,288.670013,290.679993,290.679993,4260600
2021/5/17,289.98999,290.470001,288.070007,289.220001,289.220001,3883300
2021/5/18,290.200012,290.309998,287.23999,287.589996,287.589996,4356300
2021/5/19,284.109985,286.559998,282.570007,286.220001,286.220001,5271300
2021/5/20,288.410004,289.140015,285.899994,286.730011,286.730011,4141600
2021/5/21,287.119995,289.350006,286.75,287.73999,287.73999,4230700
2021/5/24,289.109985,290.410004,287.910004,289.730011,289.730011,3973300
2021/5/25,290.190002,291.600006,287.109985,287.200012,287.200012,4752300
2021/5/26,289.640015,289.640015,285.75,287.329987,287.329987,4756300
2021/5/27,288.570007,289.98999,286.570007,289.299988,289.299988,6602100
2021/5/28,289.679993,290.459991,288.230011,289.440002,289.440002,4522500
2021/6/1,291.519989,292.070007,288.809998,289.839996,289.839996,3335800
2021/6/2,290.850006,290.899994,289.220001,290.019989,290.019989,3517100
2021/6/3,288.359985,293.269989,288.279999,291.970001,291.970001,4099400
2021/6/4,292.910004,293.079987,291.450012,292.519989,292.519989,3271100
2021/6/7,292.559998,292.579987,288.839996,289.459991,289.459991,4441000
2021/6/8,289.179993,289.899994,285.700012,289.190002,289.190002,5035900
2021/6/9,288.880005,289.089996,287.049988,288.579987,288.579987,3501800
2021/6/10,289.880005,290.809998,284.679993,284.910004,284.910004,4039200
2021/6/11,285.450012,287.359985,285.019989,286.820007,286.820007,3524200
2021/6/14,286.660004,286.850006,281.519989,283.529999,283.529999,6100500
2021/6/15,284.459991,284.959991,282.649994,283.940002,283.940002,3758700
2021/6/16,283.730011,284.799988,281.079987,283.109985,283.109985,5626800
2021/6/17,284.290009,284.5,277.559998,278.690002,278.690002,7134200
2021/6/18,276.5,276.980011,272.459991,274.040009,274.040009,12565800
2021/6/21,275.619995,278.850006,275.429993,277.100006,277.100006,5482700
2021/6/22,277.570007,277.709991,275.929993,276.920013,276.920013,5224700
2021/6/23,276.890015,277,274.549988,274.660004,274.660004,4533100
2021/6/24,275,276.579987,274.049988,275.48999,275.48999,5453900
2021/6/25,276.369995,279.309998,275.350006,278.380005,278.380005,5577100
2021/6/28,278.820007,279.059998,275.600006,276.609985,276.609985,4024600
2021/6/29,276.690002,277.980011,275.25,276.209991,276.209991,4470500
2021/6/30,275.890015,278.440002,275.660004,277.920013,277.920013,4474100
2021/7/1,278.200012,280.299988,277.549988,280.170013,280.170013,3647200
2021/7/2,281.410004,281.410004,278.570007,279.119995,279.119995,3682800
2021/7/6,278.279999,278.279999,275.100006,277.320007,277.320007,4401500
2021/7/7,275.98999,279.690002,275.799988,279.23999,279.23999,4412600
2021/7/8,276.98999,277.73999,273.160004,274.100006,274.100006,5370500
2021/7/9,276.029999,280.880005,275.73999,280.48999,280.48999,4896000
2021/7/12,279.049988,282.220001,278.269989,280.109985,280.109985,4282500
2021/7/13,280.109985,280.410004,278.359985,279.209991,279.209991,3136300
2021/7/14,279.070007,280.76001,277.769989,278.309998,278.309998,4108000
2021/7/15,277.130005,280.640015,277.089996,279.720001,279.720001,3274700
2021/7/16,280.929993,280.929993,277.220001,277.899994,277.899994,3436100
2021/7/19,274.209991,275.5,270.730011,272.660004,272.660004,5231900
2021/7/20,272.660004,277.809998,272,276.890015,276.890015,4737000
2021/7/21,277.640015,280.920013,277.630005,279.880005,279.880005,3435900
2021/7/22,278.589996,279.269989,277.420013,277.700012,277.700012,2565700
2021/7/23,279.049988,279.920013,277.73999,278.48999,278.48999,3217500
2021/7/26,277.779999,280.25,277.779999,278.799988,278.799988,2423800
2021/7/27,278.070007,281.089996,276.910004,280.779999,280.779999,3390300
2021/7/28,280.799988,280.980011,277.600006,278.100006,278.100006,3794000
2021/7/29,279.290009,281.23999,279.079987,279.76001,279.76001,3543600
2021/7/30,280.01001,281.079987,277.600006,278.290009,278.290009,3607400
2021/8/2,279.309998,281.980011,277.730011,278.140015,278.140015,3091200
2021/8/3,279.049988,282.51001,276.769989,281.799988,281.799988,3630600
2021/8/4,280.170013,280.920013,278.640015,278.779999,278.779999,3024600
2021/8/5,280.160004,282,278.329987,280.209991,280.209991,3584900
2021/8/6,281.820007,285.829987,281.5,285.630005,285.630005,4831900
2021/8/9,287.859985,288.730011,286.059998,287.230011,287.230011,3676500
2021/8/10,287.01001,289.059998,286,288.940002,288.940002,3134100
2021/8/11,289.450012,291.820007,288.829987,291.279999,291.279999,3475100
2021/8/12,291.809998,291.809998,288.929993,290.23999,290.23999,3170300
2021/8/13,290.609985,291.049988,287.119995,287.890015,287.890015,3115200
2021/8/16,287,289.48999,285.209991,289.450012,289.450012,3562300
2021/8/17,288.529999,290.769989,287.600006,289.100006,289.100006,3626300
2021/8/18,289,290.070007,285.950012,286.359985,286.359985,3880500
2021/8/19,284.959991,287.149994,283.980011,285.130005,285.130005,3393100
2021/8/20,284.959991,285.920013,283.950012,285.269989,285.269989,2846100
2021/8/23,287.380005,287.380005,285.390015,285.619995,285.619995,2956500
2021/8/24,286.01001,286.579987,284.179993,286.019989,286.019989,3185000
2021/8/25,286.200012,288.559998,285.220001,287.299988,287.299988,2973300
2021/8/26,288.160004,288.170013,284.98999,285.269989,285.269989,3340300
2021/8/27,285.619995,286.709991,285.119995,286.600006,286.600006,3484400
2021/8/30,286.299988,287.040009,285.019989,285.660004,285.660004,3505200
2021/8/31,285.279999,286.329987,284.76001,285.769989,285.769989,6497800
2021/9/1,286.589996,287.140015,284.850006,285.26001,285.26001,3323200
2021/9/2,285.350006,286.440002,284.209991,285.049988,285.049988,3969800
2021/9/3,284.299988,284.820007,281.709991,281.890015,281.890015,4495100
2021/9/7,281.910004,281.910004,278.730011,278.899994,278.899994,4863900
2021/9/8,278.179993,279.950012,277.589996,279.339996,279.339996,4646800
2021/9/9,278.910004,280.109985,278.369995,278.609985,278.609985,3683700
2021/9/10,279.970001,279.970001,277.48999,277.600006,277.600006,4552300
2021/9/13,278.359985,280.839996,277.820007,279.920013,279.920013,4601900
2021/9/14,280.540009,280.779999,276.359985,277.200012,277.200012,5283200
2021/9/15,277.600006,279.059998,276.670013,278.179993,278.179993,3883500
2021/9/16,278.959991,279.209991,276.209991,277.51001,277.51001,4210000
2021/9/17,277.640015,281,275.420013,276.76001,276.76001,15863300
2021/9/20,273.049988,274.910004,271.359985,274.200012,274.200012,7644000
2021/9/21,276.029999,276.220001,272.589996,273.179993,273.179993,4648400
2021/9/22,276.279999,276.609985,273.670013,274.070007,274.070007,5018400
2021/9/23,275.149994,279.700012,275.01001,278.119995,278.119995,4731600
2021/9/24,278.299988,279.130005,277.410004,277.869995,277.869995,3106100
2021/9/27,279.769989,280.630005,278.119995,279.720001,279.720001,3358400
2021/9/28,279.140015,281.380005,275.820007,276.790009,276.790009,4959500
2021/9/29,277.029999,278.779999,275.950012,277.290009,277.290009,2952000
2021/9/30,278.369995,278.369995,272.839996,272.940002,272.940002,5187900
2021/10/1,273.019989,277.51001,272.220001,275.709991,275.709991,3950700
2021/10/4,274.679993,276.959991,273.049988,273.640015,273.640015,4307000
2021/10/5,273.859985,279.670013,273.200012,278.049988,278.049988,5069400
2021/10/6,276.279999,280.390015,274.609985,280.220001,280.220001,3866100
2021/10/7,282.140015,284.98999,282.140015,282.950012,282.950012,3794200
2021/10/8,282.589996,284.720001,281.709991,284.140015,284.140015,2299900
2021/10/11,284.429993,285.609985,280.799988,280.929993,280.929993,2907900
2021/10/12,281.459991,281.519989,278.209991,278.619995,278.619995,3770800
2021/10/13,278.470001,279.410004,275.549988,277.899994,277.899994,3311400
2021/10/14,280.809998,282.380005,279.299988,281.640015,281.640015,3646400
2021/10/15,283.940002,284.970001,282.269989,284.209991,284.209991,4313700
2021/10/18,282.829987,283.51001,281.570007,282.589996,282.589996,3551500
2021/10/19,283.600006,285.149994,283.049988,284.829987,284.829987,2682700
2021/10/20,284.339996,287.700012,284.320007,287.48999,287.48999,3147600
2021/10/21,286.98999,287.279999,285.25,286.820007,286.820007,2488800
2021/10/22,287.660004,289.799988,286.23999,289.23999,289.23999,3406500
2021/10/25,289.700012,290.470001,287.600006,290.26001,290.26001,3142900
2021/10/26,290.649994,292.220001,290.299988,290.850006,290.850006,3872300
2021/10/27,290.850006,290.950012,287.640015,287.779999,287.779999,3691500
